Depths,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
-0.2000,18.2003,22.5560,1.0000,0.0000,6.0000,199.0625,98.7544,7.4777,5.5134,1.7036,1333.3333,179.3333,67.3661,25.8929,2.8236,27.7333,106.2500,4.6976
-0.5000,18.3716,22.5670,1.0000,0.0000,6.0000,190.9375,97.4199,10.2299,5.9621,1.9849,1333.3333,179.3333,63.4152,25.3036,2.7864,25.8333,104.9107,4.9698
-0.9000,18.9556,22.6020,1.0000,0.0000,6.0000,177.8125,95.6406,13.8996,6.5603,2.3599,1333.3333,179.3333,58.1473,24.5179,2.7368,23.3000,103.1250,5.3327
-1.5000,21.6865,22.8930,1.0000,0.0000,6.0000,87.1875,92.9715,19.4040,7.4576,2.9224,1333.3333,179.3333,50.2455,23.3393,2.6624,19.5000,100.4464,5.8770
-2.0000,24.4265,23.0180,1.0000,0.0000,6.0000,53.4375,90.7473,23.9911,8.2054,3.3911,1333.3333,179.3333,43.6607,22.3571,2.6004,16.3333,98.2143,6.3306
-2.5000,28.8272,23.2430,1.0000,0.0000,6.0000,8.4375,88.5231,28.5781,8.9531,3.8599,1333.3333,179.3333,37.0759,21.3750,2.5384,13.1667,95.9821,6.7843
-3.0000,29.8973,23.2080,1.0000,0.0000,6.0000,5.3125,86.2989,33.1652,9.7009,4.3286,1333.3333,179.3333,30.4911,20.3929,2.4764,10.0000,93.7500,7.2379
-3.2000,30.3672,23.1830,1.0000,0.0000,6.0000,4.6875,85.4093,35.0000,10.0000,4.5161,1333.3333,179.3333,27.8571,20.0000,2.4516,19.5000,92.8571,7.4194
-3.5000,30.4210,23.1810,1.0000,0.0000,6.0000,4.3750,92.5267,20.3214,7.6071,3.0161,1333.3333,179.3333,48.9286,23.1429,2.6500,19.5000,100.0000,5.9677
